scid,context,doc_name,doc_context,rcid,similarity
22,"登陆生产工作主机使用命令",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）本细则所称生产数据非计划性修改是指由于系统缺陷、操作错误、数据移植错误等原因造成的生产数据错误，但应用系统未提供相应修复功能且需要通过操作系统命令或数据库命令等特殊手段对生产数据直接进行后台修改的操作。"",1457,0.1
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（二）因过度使用、自然磨损，造成设备、部件同步老化，发生硬件故障频繁（有运行记录和相关技术鉴定）而无法继续使用，恢复其原有功能或达到目标功能需要的投入超过其重置价值的1/3以上的；"",116,0.10714285714285714
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十八条 符合下列情形之一的设备，总、分行相关部门均可根据使用情况提出报废申请，并填写《华夏银行信息系统设备报废审批表》（模板详见附件6），提交信息技术部门进行报废技术鉴定。"",114,0.20833333333333334
22,"登陆生产工作主机使用命令",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重要信息系统基本信息：包括系统名称、业务功能，操作系统、数据库、中间件情况，应用架构、技术架构、数据架构，生产主机备份方案、数据备份方案，运行管理部门和维护支持人员及联系方式，是否已具备灾备环境等。"",2762,0.15384615384615385
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（二）应依据申请报废设备的实际维保、运行、增值情况，评估设备可否进行修复、改装，并估算修复或改装费用。"",124,0.17647058823529413
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十二条 设备借用前，信息技术部门须将存贮介质内涉及的数据信息按照生产数据管理的有关要求进行处理并彻底清除，确保数据安全。设备借用单位将设备归还信息技术部门后，总行信息技术部门设备归口管理室（分行为信息技术部门）对所借设备的外观、性能及配件等情况进行现场检查，登记《华夏银行信息系统设备借用单》。"",104,0.07142857142857142
22,"登陆生产工作主机使用命令",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更是指影响全辖或一家（含）以上分行系统服务、业务中断时间3小时（含）以上的重要信息系统以及支持其运行的基础设施变更，包括应用系统阶段版本变更、重大生产环境和硬件变更、网络及核心系统应用架构变更等；其他对我行重要业务运营及重要信息系统的可用性、完整性、安全性具有较大潜在影响的变更等。重大变更计划需经分管信息科技的行领导审批同意，并正式发布。"",2747,0.06
22,"登陆生产工作主机使用命令",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（5）本细则所称生产数据非计划性修改是指由于系统缺陷、操作错误、数据移植错误等原因造成的生产数据错误，但应用系统未提供相应修复功能且需要通过操作系统命令或数据库命令等特殊手段对生产数据直接进行后台修改的操作。"",2743,0.1
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）总体说明：变更目的、内容、计划起止时间、业务影响范围、联系人及联系方式等。"",2761,0.2222222222222222
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（7）风险评估报告：应包括业务影响分析，技术风险分析与评估，控制措施的有效性，以及剩余风险等。"",2767,0.1875
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.07058823529411765
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）信息技术部门负责制定数据备份与恢复验证测试要求；负责集中备份与恢复验证测试环境建设；负责集中备份软件部署、生产数据集中备份及集中备份作业执行结果检查，存储介质管理、备份数据恢复技术验证测试等工作；负责采取必要的安全措施，确保数据传输安全；负责分析生产数据下载、非计划性修改等对生产运行的影响。"",1466,0.07228915662650602
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""负责变更组织的室按照变更方案组织信息科技部门相关室、相关业务部门和分行实施变更工作。"",2798,0.1875
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",附件：1.华夏银行总行信息系统设备验收流程.doc,""二、于设备加电安装稳定运行1周后凭《计算机设备安装情况报告表》联系项目负责人及设备管理室进行设备现场验收。"",295,0.17142857142857143
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.0425531914893617
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统服务级别为四、五级信息系统的备份数据恢复业务验证测试每年进行1次，其他服务级别的无需进行备份数据恢复业务验证测试。业务验证测试可以在灾备环境中进行，也可以将备份数据恢复到数据恢复环境，再将数据导入其它环境进行。"",1507,0.09230769230769231
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更是指影响全辖或一家（含）以上分行系统服务、业务中断时间3小时（含）以上的重要信息系统以及支持其运行的基础设施变更，包括应用系统阶段版本变更、重大生产环境和硬件变更、网络及核心系统应用架构变更等；其他对我行重要业务运营及重要信息系统的可用性、完整性、安全性具有较大潜在影响的变更等。重大变更计划需经分管信息科技的行领导审批同意，并正式发布。"",2747,0.057692307692307696
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""生产数据恢复验证测试分为系统级恢复验证测试、业务数据恢复验证测试和应用程序恢复验证测试。"",1501,0.1875
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更管理包括变更范围确定，变更方案制定、风险评估、报备、方案评审和发布，业务培训、公告、操作手册评审、实施及后评价等工作。"",2754,0.15384615384615385
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""A级普通事件事件发生15分钟后，事件恶化或预计事件发生20分钟内无法解决时，由生产调度决策组报告至信息技术部门负责人、科技开发部门负责人。信息技术部门负责人或科技开发部门负责人根据事件进展情况负责向总行信息系统应急领导小组和全行处置突发事件应急工作领导小组办公室报告。"",3367,0.10810810810810811
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""二线支持人员接收到B级普通事件后，应第一时间赶赴现场或其他指定地点，对事件进行分析和处置，根据事件处置情况与相关应用系统、操作系统、中间件、数据库、网络、基础设施、安全、需求等其他二线支持人员电话联系，共同对事件进行分析和处置；如10分钟之内无法通过电话指导解决，上述相关人员应立即到现场或安排有处置能力的人到现场解决。"",3365,0.08888888888888889
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.4.2生产数据的下载过程应选择在没有业务的时段或业务量低的时段进行，避免对生产系统造成不必要的影响；有数据恢复环境的在数据恢复环境中下载。"",1567,0.16666666666666666
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（6）其它会导致出现上述情况发生的事件。"",3343,0.3
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""5.3事件报告人为事件发起人，报告事件时应包含但不限于以下内容：事件发生时间及持续时间，事件对业务的影响范围及程度，受事件影响的系统及现象，事件报告人、所在部门（或单位）及联系方式等。"",3356,0.1016949152542373
9,"使用厂商提供的冷备机，与停机下线的 工作备机，做线下 主备切换测试。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""依据事件影响度和紧急度，事件分为突发事件和普通事件，共计7个级别。突发事件是指我行信息系统以及为之提供支持服务的电力、通讯等系统突然发生的，影响到业务持续开展或影响我行声誉，需要采取应急处置措施应对的事件；分为特别重大突发事件（Ⅰ级）、重大突发事件（Ⅱ级）、较大突发事件（Ⅲ级）、一般突发事件（Ⅳ级）等4个级别。普通事件是指我行信息系统发生或可能发生的异常，且需要进行处置的事件；分为A级普通事件（Ⅴ级）、B级普通事件（Ⅵ级）和C级普通事件（Ⅶ级）等3个级别。"",3325,0.047619047619047616
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""依据事件影响度和紧急度，事件分为突发事件和普通事件，共计7个级别。突发事件是指我行信息系统以及为之提供支持服务的电力、通讯等系统突然发生的，影响到业务持续开展或影响我行声誉，需要采取应急处置措施应对的事件；分为特别重大突发事件（Ⅰ级）、重大突发事件（Ⅱ级）、较大突发事件（Ⅲ级）、一般突发事件（Ⅳ级）等4个级别。普通事件是指我行信息系统发生或可能发生的异常，且需要进行处置的事件；分为A级普通事件（Ⅴ级）、B级普通事件（Ⅵ级）和C级普通事件（Ⅶ级）等3个级别。"",3325,0.047619047619047616
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（7）其它会导致出现上述情况发生的事件。"",3335,0.3
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（3）根据事件级别，及时向上级报告事件发生及处置情况。"",3304,0.2608695652173913
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（1）负责对服务台、二线支持人员和事件经理的工作进行监督，确保事件及时受理和处置，并跟踪处置情况。"",3302,0.17647058823529413
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",附件：1.华夏银行总行信息系统设备验收流程.doc,""设备管理室根据实际到货情况录入资源管理信息系统到货信息"",259,0.2608695652173913
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.03896103896103896
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责对与本部门相关的生产数据提出加密、备份需求；审核与本条线相关生产数据下载、非计划性修改等使用申请及业务方案的合法性和合规性；组织备份数据恢复业务验证测试等工作。"",1474,0.1111111111111111
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""3.2中级安全等级数据是指存在较高安全风险，被篡改或泄露后会对我行造成较大影响的生产数据。如交易账号等业务数据；系统账号、交易日志、系统日志等系统数据；客户名称（客户姓名）、账户名称、电话号码、身份证号、客户地址、单位名称、经济收入、信用等级、公司营业执照号及税务登记号等客户数据。"",1478,0.0759493670886076
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责提出生产数据下载、非计划性修改等生产数据使用申请，制定并验证生产数据使用申请的业务方案；负责生产数据传输交接后的存储、保密和销毁，确保使用安全。"",1470,0.1276595744680851
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更是指影响全辖或一家（含）以上分行系统服务、业务中断时间3小时（含）以上的重要信息系统以及支持其运行的基础设施变更，包括应用系统阶段版本变更、重大生产环境和硬件变更、网络及核心系统应用架构变更等；其他对我行重要业务运营及重要信息系统的可用性、完整性、安全性具有较大潜在影响的变更等。重大变更计划需经分管信息科技的行领导审批同意，并正式发布。"",2747,0.057692307692307696
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.4.2生产数据的下载过程应选择在没有业务的时段或业务量低的时段进行，避免对生产系统造成不必要的影响；有数据恢复环境的在数据恢复环境中下载。"",1567,0.125
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重要信息系统基本信息：包括系统名称、业务功能，操作系统、数据库、中间件情况，应用架构、技术架构、数据架构，生产主机备份方案、数据备份方案，运行管理部门和维护支持人员及联系方式，是否已具备灾备环境等。"",2762,0.14285714285714285
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）对于解决生产系统故障，需在业务高峰时段实施的紧急变更，须经方案制定人所在室负责人、部门分管负责人、关键系统风险总包负责人、科技开发部门负责人、信息技术部门负责人和首席信息官审批同意后方可实施。"",2839,0.1
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于预计影响日结批处理时间超过60分钟或重要信息系统对外服务时段业务中断超过10分钟的变更，分管变更方案制定室、变更实施室的部门负责人及该系统风险总包负责人须参加生产调度会；生产调度会评估通过后，还须经科技开发部门负责人、信息技术部门负责人和首席信息官审核确认。"",2849,0.10666666666666667
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.07058823529411765
11,"将停机下线的工作备机配置导入 厂商提供的冷备机。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.04316546762589928
3,"在保证业务不受影响前提下，对现在工作备机停机下线，返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.05673758865248227
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""1.3本细则中数据管理工作包括生产数据的备份、恢复验证测试、保密、下载、传输、非计划性修改，生产数据备份介质的保管、销毁等内容。"",1459,0.15384615384615385
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施前4周和1周，应用系统阶段版本等变更由科技开发部门分管负责人或以上人员牵头，负责项目管理的室组织完成风险评估；不涉及应用系统版本变化的操作系统、数据库、中间件、硬件升级，网络变更，生产机房、灾备机房基础设施和环境改造、场地迁移等由信息技术部门分管负责人或以上人员牵头，负责科技安全的室组织完成风险评估。评估内容包括系统功能缺陷、客户信息泄露、业务中断、交易缓慢或其他因素造成的操作风险、法律风险和声誉风险等。"",2770,0.05084745762711865
8,"将现用工作主机配置导入厂商提供的冷备机。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.043478260869565216
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责对与本部门相关的生产数据提出加密、备份需求；审核与本条线相关生产数据下载、非计划性修改等使用申请及业务方案的合法性和合规性；组织备份数据恢复业务验证测试等工作。"",1474,0.14814814814814814
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）信息技术部门负责制定数据备份与恢复验证测试要求；负责集中备份与恢复验证测试环境建设；负责集中备份软件部署、生产数据集中备份及集中备份作业执行结果检查，存储介质管理、备份数据恢复技术验证测试等工作；负责采取必要的安全措施，确保数据传输安全；负责分析生产数据下载、非计划性修改等对生产运行的影响。"",1466,0.0963855421686747
16,"恢复生产环境中 工作备机配置，然后上线后恢复与现在工作主机 热备环境。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""2.1.2分行信息技术部门为本分行生产数据管理部门，负责生产数据备份与恢复验证测试、下载实施、非计划性修改等工作。"",1468,0.16666666666666666
8,"将现用工作主机配置导入厂商提供的冷备机。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（三）核对设备原厂信息，包括序列号和配置、用户信息、保修级别和日期等内容，检查原厂商提供的设备清单与合同要求是否一致。"",68,0.16216216216216217
20,"五、变更的测试验证",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.04081632653061224
20,"五、变更的测试验证",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.04477611940298507
13,"   删除因故障重启的工作备机配置，交付厂商工程师。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.0392156862745098
13,"   删除因故障重启的工作备机配置，交付厂商工程师。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.05714285714285714
13,"   删除因故障重启的工作备机配置，交付厂商工程师。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""标准变更实行准入准出机制。针对日常操作中经常出现，变更方案成熟，技术风险和业务风险均可控的常规变更（如网络端口配置、增加操作系统级用户等，但应用系统版本变更除外），可纳入标准变更管理。受理此类变更的室可向生产调度会提交经室负责人审核的《华夏银行信息系统标准变更申请表》（模板参见附件1），对标准变更申请进行评估，评估通过的申请列入标准变更列表，后续同类变更可按照标准变更流程执行。"",2823,0.06
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三条 本办法所称设备管理主要包括设备验收、出入库、安装、维修、借用、调拨与迁移、盘点、报废、监督与检查等内容。"",46,0.17142857142857143
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二条 本办法所称设备主要包括计算机主机、外围设备、基础设施设备、网络设备和安全设备等类型。"",39,0.1875
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十一条 分行信息技术部门是分行设备管理部门，负责辖内设备配置、采购、验收、出入库、安装、维修、借用、调拨与迁移、盘点、报废、监督和检查等工作。"",57,0.15
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十条 总行信息技术部门负责系统管理、机房基础设施管理、网络管理和科技安全管理的室，须设立设备协管员，负责辖内设备实物帐登记，协助负责设备管理的室进行设备的盘点、报废等工作，参与设备验收工作。"",56,0.10714285714285714
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第九条 总行信息技术部门负责机房值班管理的室负责设备进出的审批登记，定期核对设备进出及变更情况，负责设备到货验收等工作。"",55,0.2
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""到货验收设备开箱由供货商执行，到货验收工作组按照合同要求对设备的包装、外观、规格、数量进行检查；如在开箱检验中发现所交付的设备有短缺、损坏、不合格等与合同规定不符合的情况，供货商需按照合同在规定的时间内予以更换。"",62,0.14492753623188406
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（四）根据信息系统变更或设备升级、改造、维修、调拨、迁移等情况，及时更新资源管理信息系统有关设备信息。"",83,0.24242424242424243
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十七条 设备归口管理室应定期对设备进行检修和保养等维护工作。"",96,0.24
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.5.5对以上三种情况，未按时限进行整改的，由生产数据管理部门起草通报，会签相关业务部门，每半年进行一次通报。"",1647,0.16666666666666666
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）生产数据非计划性修改如涉及以下特殊情况，对总行管理的系统进行生产数据非计划性修改，由总行经办业务部门起草签报，会签内控合规部门、操作风险管理部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交总行信息技术部门负责生产运行的室。对分行管理的系统进行生产数据非计划性修改，由分行经办业务部门起草签报，会签分行内控合规部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交分行信息技术部门。签报至少包括修改原因、修改内容及外部影响等详细内容。"",1613,0.0425531914893617
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.9.1已下载生产数据使用期限到期后，数据使用部门负责及时销毁，包括各种形式存在的数据（如复制品、备份文件、压缩包文件、解压文件、导入数据库中的数据等），并对销毁过程中的安全保密工作负责。如因特殊情况需要，已下载生产数据需申请延长期限保存的，需由生产数据使用部门分管行领导审批。"",1600,0.09876543209876543
2,"原工作机发生重启情况，工作方式变为备份状态，需对设备进行返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""生产数据非计划性修改，由业务部门制定业务方案，应详细说明数据错误情况、紧急程度、修改时间要求，出具修改生产数据的依据和相关材料，说明要修改的数据笔数和内容或具体描述引发的业务问题及业务建议等。"",1610,0.1
20,"五、变更的测试验证",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.7.2.3为加强生产变更风险管理，对于具备测试条件（含性能测试）的变更，生产变更实施前，方案制定人、方案实施人等相关人员在准生产环境上进行严格、完整的模拟测试；不具备测试条件或分管变更受理室的部门负责人确认不需要测试的变更，需说明原因；纳入标准变更列表的变更，不需要进行测试。"",2891,0.0821917808219178
