scid,context,doc_name,doc_context,rcid
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第八条 总行信息技术部门负责设备管理的室负责设备固定资产管理，组织验收、盘点、报废技术鉴定等；负责系统管理、机房基础设施管理、网络管理、科技安全管理的室分别是计算机主机和外围设备、机房基础设施设备、网络设备和安全设备的归口管理室，负责设备的日常管理和维护，并参与设备的验收；负责商务管理的室负责设备商务合同管理。",54
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.7.2.1变更申请和受理室应充分识别、分析、评估重要信息系统变更风险，包括系统功能缺陷、客户信息泄露、业务中断、交易缓慢或其他因素可能造成的操作风险、法律风险和声誉风险，并牵头形成风险评估报告。",2889
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第五条 总行办公室是总行固定资产实物管理部门，负责总行设备的入库、实物帐登记、固定资产标签管理、报废处置以及资源管理信息系统的录入、查询统计等工作。",51
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十六条 总行设备的现场验收由信息技术部门负责设备管理的室负责。由负责设备管理的室组织设备归口管理室、负责项目技术实施的室（根据单个项目需求进行采购的设备现场验收时参加）以及供货商人员组成设备现场验收工作组，按照设备购置标准及合同要求，对设备进行现场验收，并填写《华夏银行信息系统设备现场验收单》（模板详见附件3）。设备现场验收内容包括：",65
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十四条 到货验收合格后，负责机房值班管理的室须将《华夏银行信息系统设备到货验收单》提交负责设备管理的室，由负责设备管理的室根据设备购置合同，将设备到货清单录入资源管理信息系统。",63
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十三条 总行设备到货验收由信息技术部门负责机房值班管理的室负责。负责机房值班管理的室组织设备归口管理室、负责项目技术实施的室（根据单个项目需求进行采购的设备到货验收时参加）以及供货商人员组成到货验收工作组，根据与供货商签订的设备采购合同及供货商提供的设备清单对设备的数量及型号进行验收，并填写《华夏银行信息系统设备到货验收单》（模板详见附件2）。",61
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""华夏银行信息系统设备管理办法",34
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第一条 为加强我行信息系统设备（以下简称“设备”）管理，提高设备管理的规范性，根据《商业银行内部控制指引》、《商业银行信息科技风险管理指引》和《华夏银行固定资产管理办法》等监管规章和制度，制定本办法。",38
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（3）生产数据移交应通过受控网络（不得通过办公自动化系统）或受控传输介质，通过受控网络传输不得在生产高峰期进行，通过受控介质传输，应由我行两人或两人以上使用受控介质传输，禁止在无我行两人或两人以上监督的情况下通过第三方（如快递等）进行传输。特殊情况需要其他方式传递的，需在《华夏银行生产数据交接登记表》中说明，并经生产数据管理部门负责人授权。",1582
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""关于印发《华夏银行信息系统设备管理办法》的通知",19
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""一、根据部门机构和职责调整，进一步明确了信息系统设备管理相关事项在部室及部室内的分工。",23
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""为加强我行信息系统设备管理，总行对《华夏银行信息系统设备管理办法》（华银制〔2012〕250号）进行了修订，主要修订内容如下：",22
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""现将修订后的《华夏银行信息系统设备管理办法》印发给你们，请认真学习，遵照执行。",28
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""标准变更实行准入准出机制。针对日常操作中经常出现，变更方案成熟，技术风险和业务风险均可控的常规变更（如网络端口配置、增加操作系统级用户等，但应用系统版本变更除外），可纳入标准变更管理。受理此类变更的室可向生产调度会提交经室负责人审核的《华夏银行信息系统标准变更申请表》（模板参见附件1），对标准变更申请进行评估，评估通过的申请列入标准变更列表，后续同类变更可按照标准变更流程执行。",2823
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（3）生产数据移交应通过受控网络（不得通过办公自动化系统）或受控传输介质，通过受控网络传输不得在生产高峰期进行，通过受控介质传输，应由我行两人或两人以上使用受控介质传输，禁止在无我行两人或两人以上监督的情况下通过第三方（如快递等）进行传输。特殊情况需要其他方式传递的，需在《华夏银行生产数据交接登记表》中说明，并经生产数据管理部门负责人授权。",1582
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十九条 设备维修前，信息技术部门设备归口管理室须将存贮介质内涉及的数据信息按照生产数据管理的有关要求进行处理并彻底清除，确保数据安全。维修完成后，由设备归口管理室人员在相关的设备维修单上签字确认。如设备进行更换的，归口管理室人员应在资源管理信息系统中进行设备信息更新。当外单位维修人员进行现场维修时，必须由设备归口管理室人员陪同，以保证设备和信息的安全。",98
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。",1503
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""业务数据恢复验证测试的目的在于验证备份数据的有效性和可恢复性，具体分为备份数据恢复技术验证测试与业务验证测试，其中技术验证测试由信息技术部门负责系统管理的室负责组织方案制定与实施，业务验证测试由相关业务部门负责组织方案制定与实施。恢复验证测试方案应具有详细的操作步骤和数据恢复是否成功的验证方法与标准。",1505
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于预计影响日结批处理时间超过60分钟或重要信息系统对外服务时段业务中断超过10分钟的变更，分管变更方案制定室、变更实施室的部门负责人及该系统风险总包负责人须参加生产调度会；生产调度会评估通过后，还须经科技开发部门负责人、信息技术部门负责人和首席信息官审核确认。",2849
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十九条 设备维修前，信息技术部门设备归口管理室须将存贮介质内涉及的数据信息按照生产数据管理的有关要求进行处理并彻底清除，确保数据安全。维修完成后，由设备归口管理室人员在相关的设备维修单上签字确认。如设备进行更换的，归口管理室人员应在资源管理信息系统中进行设备信息更新。当外单位维修人员进行现场维修时，必须由设备归口管理室人员陪同，以保证设备和信息的安全。",98
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会由信息技术部门数据中心负责人或以上人员主持，参会人员包括信息科技部门负责科技安全、生产运行、系统管理、应急与灾备、网络管理、项目管理、质量与版本管理、测试、变更方案制定室、变更实施室负责人或指定代理人（指定代理人需熟悉本室业务）以及其它与生产调度管理相关的人员。通过参数设置界面实现的核心系统控制参数变更，参数设置方案制定室和实施室负责人或指定代理人须参会。",2845
21,"（1）通过支付融资系统管理端的【业务参数】→【交易参数设置】→【合作方交易配置】菜单，对新增的88家合作方配置支持发起的交易；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。",1520
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十七条 总行设备的稳定运行验收由信息技术部门负责设备管理的室负责。设备完成现场验收，并经过合同规定的稳定运行期后，由负责设备管理的室组织设备归口管理室、负责项目技术实施的室（根据单个项目需求进行采购的设备稳定运行验收时参加）以及供货商人员等组成稳定运行验收工作组，进行设备稳定运行验收，并填写《华夏银行信息系统设备稳定运行验收单》（模板详见附件4）。设备稳定运行验收内容包括：",70
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（三）按照要求及时登记资源管理信息系统。",82
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十二条 设备领用时，固定资产实物管理部门对设备进行出库管理，在资源管理信息系统中录入使用机构、领用部门、放置地点、领用人、设备状态、设备用途、所属项目或应用系统等信息，打印固定资产标签并统一粘贴到设备明显位置，并与设备领用部门办理交接手续。",85
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十三条 固定资产实物管理部门应以资源管理信息系统相关信息为基础建立实物账。",86
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（四）根据信息系统变更或设备升级、改造、维修、调拨、迁移等情况，及时更新资源管理信息系统有关设备信息。",83
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十一条 固定资产实物管理部门负责设备的入库管理，在收到信息技术部门提交的设备移交手续后登录资源管理信息系统，核对设备合同和到货清单，录入合同到货型号、类型、厂商、产品序列号、合同号、设备来源和资金来源等信息。",84
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。",1520
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。",1503
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""业务数据恢复验证测试的目的在于验证备份数据的有效性和可恢复性，具体分为备份数据恢复技术验证测试与业务验证测试，其中技术验证测试由信息技术部门负责系统管理的室负责组织方案制定与实施，业务验证测试由相关业务部门负责组织方案制定与实施。恢复验证测试方案应具有详细的操作步骤和数据恢复是否成功的验证方法与标准。",1505
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统服务级别为四、五级信息系统的备份数据恢复业务验证测试每年进行1次，其他服务级别的无需进行备份数据恢复业务验证测试。业务验证测试可以在灾备环境中进行，也可以将备份数据恢复到数据恢复环境，再将数据导入其它环境进行。",1507
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）对于解决生产系统故障，需在业务高峰时段实施的紧急变更，须经方案制定人所在室负责人、部门分管负责人、关键系统风险总包负责人、科技开发部门负责人、信息技术部门负责人和首席信息官审批同意后方可实施。",2839
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""对于由于基础软件、产品自身限制等原因需要单独购买相应的厂商产品才能够进行恢复验证测试的信息系统，由应用维护人员、系统管理人员及厂商共同讨论确定备份数据恢复验证测试方案。",1509
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.7由科技开发部门负责系统应用维护的室牵头，信息技术部负责系统管理的室配合，按照信息系统的分类，依据本细则在各系统运维手册中制定相应的备份与恢复验证测试详细方案及操作步骤，包括日常备份、特殊日期备份以及备份的具体日期、时间、备份方式、备份介质、保存期限、数据恢复验证测试频率等。",1514
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会由信息技术部门数据中心负责人或以上人员主持，参会人员包括信息科技部门负责科技安全、生产运行、系统管理、应急与灾备、网络管理、项目管理、质量与版本管理、测试、变更方案制定室、变更实施室负责人或指定代理人（指定代理人需熟悉本室业务）以及其它与生产调度管理相关的人员。通过参数设置界面实现的核心系统控制参数变更，参数设置方案制定室和实施室负责人或指定代理人须参会。",2845
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会召开前，变更实施室需对已完成审批和测试，并计划实施的变更，向负责生产运行的室提交《华夏银行信息系统变更、程序上版清单》（模板参见附件3）；由负责生产运行的室提交生产调度会评估，参会人员须对变更评估达成一致，该项变更方为评估通过。",2847
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于预计影响日结批处理时间超过60分钟或重要信息系统对外服务时段业务中断超过10分钟的变更，分管变更方案制定室、变更实施室的部门负责人及该系统风险总包负责人须参加生产调度会；生产调度会评估通过后，还须经科技开发部门负责人、信息技术部门负责人和首席信息官审核确认。",2849
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.5备份数据恢复验证测试前，恢复验证测试人员应提交《华夏银行XX系统备份数据恢复（验证测试）审批表》（模板参见附件2），分行负责维护的系统，由分行信息技术部门负责人审批同意后方可实施；总行负责维护的系统，由总行信息技术部门分管系统管理的负责人审批同意后方可实施。",1512
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.6外部机构或业务部门有特殊要求的信息系统，其业务数据备份与恢复验证测试应满足相关要求。",1513
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.4.1信息技术部门负责生产运行的室应建立生产数据下载台账，科技开发部门负责系统应用维护的室要严格按照技术方案实施生产数据下载，下载方案实施人员、复核人员和生产数据使用人员应对已下载生产数据与申请数据的一致性负责，已下载生产数据进行压缩加密，加密规则要求最低不少于6位的数字、字母和特殊字符组成，并将已压缩的数据放置在移交专用机器上，删除操作机器上的临时数据。分行申请下载的数据，由科技开发部门负责系统应用维护的室实施下载，信息技术部门负责生产运行的室通过指定的移交专用机器发送给分行信息技术部门，由分行信息技术部门负责后续移交。",1566
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""应用系统版本变更方案须经分行信息技术部门负责人审批通过后，变更实施人方可按照变更方案进行实施。",2897
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""非应用系统版本变更分为分行业务部门提出的变更和分行信息技术部门提出的变更。",2899
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（3）科技开发部门负责系统应用维护的室负责人审核数据下载申请的可行性，指定下载方案和脱敏方案制定人，同时负责审核下载方案和脱敏方案的正确性，指定实施和监督人员。审核通过后，提交信息技术部门负责科技安全的室。",1547
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）信息技术部门负责生产运行的室负责审核数据下载申请资料的完整性，如通过报表或报表项组合可获取申请下载的数据，则无需进行生产数据下载，退回申请表；通过报表或报表项组合不能获取申请下载的数据，则需进行生产数据下载。审核通过后，提交科技开发部门负责系统应用维护的室。",1546
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）信息技术部门负责生产运行的室负责审核数据下载申请资料的完整性，如通过报表或报表项组合可获取申请下载的数据，则无需进行生产数据下载，退回申请表；通过报表或报表项组合不能获取申请下载的数据，则需进行生产数据下载。审核通过后，提交科技开发部门负责系统应用维护的室。",1558
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.7.2.1变更申请和受理室应充分识别、分析、评估重要信息系统变更风险，包括系统功能缺陷、客户信息泄露、业务中断、交易缓慢或其他因素可能造成的操作风险、法律风险和声誉风险，并牵头形成风险评估报告。",2889
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（7）科技开发部门负责系统应用维护的室负责人审核数据下载申请的可行性，指定下载方案和脱敏方案制定人，同时负责审核下载方案和脱敏方案的正确性，指定实施和监督人员。审核通过后，提交信息技术部门负责科技安全的室。",1559
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（5）总行业务部门负责人审核分行本专业条线生产数据使用部门提交的数据下载申请和脱敏需求的合规性、合法性。审核通过后，提交总行信息技术部门负责生产运行的室。",1557
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""标准变更实行准入准出机制。针对日常操作中经常出现，变更方案成熟，技术风险和业务风险均可控的常规变更（如网络端口配置、增加操作系统级用户等，但应用系统版本变更除外），可纳入标准变更管理。受理此类变更的室可向生产调度会提交经室负责人审核的《华夏银行信息系统标准变更申请表》（模板参见附件1），对标准变更申请进行评估，评估通过的申请列入标准变更列表，后续同类变更可按照标准变更流程执行。",2823
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产数据非计划性修改按照我行信息系统生产数据管理的有关规定执行。",2820
14,"（1）通过支付融资系统管理端的【业务参数】→【管理信息设置】→【合作方信息管理】菜单，新增88家合作方基本信息；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""在重大变更实施完成后1个月内，应用系统阶段版本等变更，由信息科技部门负责项目管理的室对变更实施后，因变更引起的生产问题进行跟踪和后评价，其他变更引起的生产问题由负责变更实施的室进行跟踪和后评价，后评价内容应包括因变更引起的生产问题数量、问题发生的原因，整改措施、责任人及完成时限等。",2800
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）信息技术部门负责生产运行的室负责下载生产数据的移交工作，并指定专人操作、监督移交，数据接收人原则上为数据下载申请人。",1580
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）生产数据下载在总行实施的，由总行信息技术部门负责生产运行的室指定专人通过受控网络（不得在生产高峰期进行）将已下载的生产数据传输给分行信息技术部门，分行信息技术部门通过生产数据移交专用机，并指定专人操作、监督移交工作，数据接收人原则上为数据下载申请人。",1587
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）已下载生产数据如不能通过受控网络进行数据传输，必须派我行两人或两人以上携带受控介质到总行取得生产数据，并完成后续移交工作。",1588
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.3变更实施人员在实施过程中，要严格按照变更方案中的步骤及计划进行；复核人必须对操作人的操作严格把关，确保操作和变更方案一致。若在变更实施过程中，复核人发现变更操作与变更方案不一致，应及时制止操作，并向值班经理报告。若变更方案有误，原则上须终止变更实施，若必须实施，须由方案制定人向值班经理和部门分管负责人或变更总指挥报告相关情况，并经部门分管负责人或变更总指挥同意后修改变更方案；修改后的变更方案须经方案制定人所在室负责人审核、部门分管负责人或变更总指挥审批同意后方可实施。",2876
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.5变更实施完成后，变更申请人、变更实施人等相关人员需根据验证方案进行结果验证，验证不通过，执行回退方案。",2879
18,"（3）更新清算参数信息表SYS_LIQU_STEP中的清算参数配置，将party_id中的原合作方替换为新合作方，例如RKSD1更新为RKSD522；",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）本细则所称系统配置变更是指与生产环境、灾备环境相关的系统容量变更和系统配置参数变更，包括但不限于数据库空间变更、存储空间变更；非业务前台界面维护的应用系统参数变更；操作系统、中间件、数据库等参数变更、漏洞和补丁修补以及版本变更；信息科技部门通过参数设置界面实现的参数变更等。",2740
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.5.3科技开发部门负责系统应用维护的人员负责执行脱敏方案，生产数据下载审批表中若包含敏感数据，没有实施脱敏处理的，生产运行人员应拒绝提供生产数据。",1572
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.3.1数据下载方案和脱敏方案由科技开发部门负责系统应用维护的室指定专人制定，方案制定人根据申请单编写数据下载和脱敏的具体操作脚本、详细处理方法（具体要求见《华夏银行生产数据敏感信息脱敏处理方法》（附件7）），下载生产数据如涉及敏感数据，应由数据使用部门和系统应用维护部门共同提出敏感数据脱敏方法。",1563
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.3.2方案制定人在方案中要明确具体的实施时间段（具体到某日某时或某日EOD前/EOD后/日结完成后等），数据下载的实施步骤及下载后生成的文件名等。",1564
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.4.1信息技术部门负责生产运行的室应建立生产数据下载台账，科技开发部门负责系统应用维护的室要严格按照技术方案实施生产数据下载，下载方案实施人员、复核人员和生产数据使用人员应对已下载生产数据与申请数据的一致性负责，已下载生产数据进行压缩加密，加密规则要求最低不少于6位的数字、字母和特殊字符组成，并将已压缩的数据放置在移交专用机器上，删除操作机器上的临时数据。分行申请下载的数据，由科技开发部门负责系统应用维护的室实施下载，信息技术部门负责生产运行的室通过指定的移交专用机器发送给分行信息技术部门，由分行信息技术部门负责后续移交。",1566
26,"    若操作执行完成后，出现异常，经确认后必须要回退，则启动回退方案。回退原则上是对修改的数据进行回退，或者使用原先的备份文件替代。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""普通变更实施完成后，信息技术部门负责生产运行的室对变更执行情况、因变更引起的生产问题进行记录和后评价，后评价内容应包括因变更引起的生产问题数量、问题发生的原因，整改措施、责任人及完成时限等。负责制度与操作管理的室负责对变更操作的合规性进行抽查审计。",2843
