scid,context,doc_name,doc_context,rcid
176,"系统初始化和相关参数配置。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会由信息技术部门数据中心负责人或以上人员主持，参会人员包括信息科技部门负责科技安全、生产运行、系统管理、应急与灾备、网络管理、项目管理、质量与版本管理、测试、变更方案制定室、变更实施室负责人或指定代理人（指定代理人需熟悉本室业务）以及其它与生产调度管理相关的人员。通过参数设置界面实现的核心系统控制参数变更，参数设置方案制定室和实施室负责人或指定代理人须参会。",2845
43,"PC主机配置：内存不能低于1G，建议用2G。XP系统需要SP3且正版XP系统。如有厂家使用任何盗版系统，自行负责，NCR公司不承担任何责任。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""（1）运行环境问题，主要包括机房水电、空调、综合布线等基础设施方面的问题；交换机、路由器、防火墙、通讯线路等网络方面的问题；主机、存储、虚拟化平台等系统硬件方面的问题；操作系统、中间件、数据库等系统软件方面的问题；与系统运行相关的参数配置等方面的问题。",3103
197,"需要技术人员必须配置的参数为以下参数：",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""5.2 技术和业务人员在系统使用、配置、维护及监控过程中发现的，如不解决可能会影响系统正常运行的情况应提出问题。",3119
137,"安装过程需根据提示进行选择。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。",1503
137,"安装过程需根据提示进行选择。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.4.2生产数据的下载过程应选择在没有业务的时段或业务量低的时段进行，避免对生产系统造成不必要的影响；有数据恢复环境的在数据恢复环境中下载。",1567
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）灾备环境硬件、系统软件及基础设施等变更不需再进行单独审批，在确认对生产环境无影响的前提下，可根据实际需求实施；同城灾备环境实施由负责生产环境变更实施的室负责；异地灾备环境实施由负责应急与灾备管理的室负责，负责生产环境变更实施的室提供技术支持。灾备环境变更实施前，如生产环境需向灾备环境切换，切换前需对灾备环境进行追加变更。",2854
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。",1503
46,"CD2：自助服务终端跨平台应用软件安装光盘（以下简称“应用安装盘”）",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。",1520
177,"当系统重新启动后出现以上画面时，须切换到管理员状态。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（3）造成核心系统批处理出现异常，导致延迟1小时及以上3小时以内的事件；非核心系统批处理出现异常，且影响其他系统的事件；",3340
134,"安装应用软件",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。",1520
177,"当系统重新启动后出现以上画面时，须切换到管理员状态。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（3）造成核心系统批处理出现异常，导致延迟3小时及以上但次日6点之前完成日结批处理的事件；",3331
46,"CD2：自助服务终端跨平台应用软件安装光盘（以下简称“应用安装盘”）",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统级备份由信息技术部门负责系统管理的室负责，基于AIX平台系统服务级别为三、四、五级的信息系统每年进行1次，保存期限为1年，备份方式主要采用磁带备份或备份软件集中备份；系统服务级别为一、二级以及非AIX平台的信息系统主要采用对基础软件安装介质进行刻盘保存与磁盘克隆的方式备份，不同平台不同基础软件、不同版本基于不同介质各备份2套。",1487
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,""第八条 重点评价内容是对各评价项进行细化、提出评价期内必须达到的目标要求；评价标准是评价期内加、减分的依据，具体依据是根据总行印发的相关制度、各种文件要求、信息系统操作手册和流程手册等制定。",3491
46,"CD2：自助服务终端跨平台应用软件安装光盘（以下简称“应用安装盘”）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。",2808
173,"在之前的操作完成后，安装名为“华夏Agent”的监控程序。安装成功后需要在文件“agent.ini”中进行ATMID的相关配置，若为一体机还需配置存款ID，即“OtherATMIDNum”。配置文件的路径为“C:\JxAgent\config”。具体情况请咨询当地银行科技部。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第四十一条 设备进出机房时，申请人应于设备进出机房之前提出申请，经负责机房管理的室负责人审批同意后，方可进行设备进出机房操作。设备进出机房操作完成后，机房设备管理员（分行为设备管理岗）应及时对资源管理信息系统中相关设备信息进行更新。",130
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十八条 符合下列情形之一的设备，总、分行相关部门均可根据使用情况提出报废申请，并填写《华夏银行信息系统设备报废审批表》（模板详见附件6），提交信息技术部门进行报废技术鉴定。",114
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十二条 设备借用前，信息技术部门须将存贮介质内涉及的数据信息按照生产数据管理的有关要求进行处理并彻底清除，确保数据安全。设备借用单位将设备归还信息技术部门后，总行信息技术部门设备归口管理室（分行为信息技术部门）对所借设备的外观、性能及配件等情况进行现场检查，登记《华夏银行信息系统设备借用单》。",104
133,"完成以上设置和各硬件模块都正常无故障后，方可进入下一步应用软件的安装。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（1）系统故障类事件是指由于软硬件故障等导致或可能导致信息系统对外服务中断或服务异常的各类事件，主要包括应用系统、操作系统、中间件、数据库、硬件设备等方面的故障导致的事件。",3310
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（二）因过度使用、自然磨损，造成设备、部件同步老化，发生硬件故障频繁（有运行记录和相关技术鉴定）而无法继续使用，恢复其原有功能或达到目标功能需要的投入超过其重置价值的1/3以上的；",116
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.4.11业务部门在验证生产数据修改结果时发现错误的，需立即组织召集方案制定与修改实施的相关人员讨论并进行应急处理，同时针对数据修改后至发现错误期间造成的影响及时组织有关人员进行分析、评估和处置。",1641
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.5.5对以上三种情况，未按时限进行整改的，由生产数据管理部门起草通报，会签相关业务部门，每半年进行一次通报。",1647
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.4.1若编制程序进行数据修改，应对程序进行充分测试，确保数据修改方法、步骤（脚本）和应急预案的正确性。",1631
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（5）本细则所称生产数据非计划性修改是指由于系统缺陷、操作错误、数据移植错误等原因造成的生产数据错误，但应用系统未提供相应修复功能且需要通过操作系统命令或数据库命令等特殊手段对生产数据直接进行后台修改的操作。",2743
160,"C:其他设备一般只自动重启2次。D:关于提示的安装时间30分钟左右，具体安装时间根据各设备硬件配置而定，",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十一条 分行向总行信息技术部门或其他分行信息技术部门借用设备时，借用设备的分行需填写《华夏银行信息系统设备借用单》（模板详见附件5），注明借用单位，借用设备名称、型号，借用用途，借用时间，借用人姓名等。经借用部门分管行领导批准，提交总行信息技术部门负责人和办公室负责人（分行为分管信息科技的行领导）审批同意后，信息技术部门设备归口管理室（分行为信息技术部门）将所借设备交接给设备借用分行使用，并报本级行计划财务部门备案。",101
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）本细则所称生产数据非计划性修改是指由于系统缺陷、操作错误、数据移植错误等原因造成的生产数据错误，但应用系统未提供相应修复功能且需要通过操作系统命令或数据库命令等特殊手段对生产数据直接进行后台修改的操作。",1457
79,"机器提示敲任意键从光盘启动，敲任意键后，机器开始从光盘自动安装Windows XP操作系统。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。",1520
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）生产数据非计划性修改如涉及以下特殊情况，对总行管理的系统进行生产数据非计划性修改，由总行经办业务部门起草签报，会签内控合规部门、操作风险管理部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交总行信息技术部门负责生产运行的室。对分行管理的系统进行生产数据非计划性修改，由分行经办业务部门起草签报，会签分行内控合规部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交分行信息技术部门。签报至少包括修改原因、修改内容及外部影响等详细内容。",1613
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行应用系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更需由分行信息技术部门负责人审批同意后方可实施。",2907
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.1正常情况下生产系统数据只允许经过规定的授权后，通过应用系统菜单进行修改。",1606
175,"最后进行桌面管控软件的安装。具体情况请咨询当地银行科技部。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。",1520
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.7由科技开发部门负责系统应用维护的室牵头，信息技术部负责系统管理的室配合，按照信息系统的分类，依据本细则在各系统运维手册中制定相应的备份与恢复验证测试详细方案及操作步骤，包括日常备份、特殊日期备份以及备份的具体日期、时间、备份方式、备份介质、保存期限、数据恢复验证测试频率等。",1514
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）灾备环境应用系统版本变更、系统配置变更不需再进行单独审批，由负责生产环境变更实施的室负责实施，双活模式应用系统的变更应同步实施，非双活模式应用系统同城灾备环境的变更原则上安排在生产变更后的第一个周三，异地灾备环境变更原则上安排在每季度第一个月的第二周。灾备环境变更实施前，如生产环境需向灾备环境切换，切换前负责生产环境变更实施的室需进行追加变更。",2853
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.2.4对于低级安全等级数据，例如操作系统数据，无特殊要求时，不需进行销毁操作。对于中级安全等级数据或高级安全等级数据，需要由生产数据使用部门进行销毁操作。",1526
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""4.6外部机构或业务部门有特殊要求的信息系统，其业务数据备份与恢复验证测试应满足相关要求。",1513
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会由信息技术部门数据中心负责人或以上人员主持，参会人员包括信息科技部门负责科技安全、生产运行、系统管理、应急与灾备、网络管理、项目管理、质量与版本管理、测试、变更方案制定室、变更实施室负责人或指定代理人（指定代理人需熟悉本室业务）以及其它与生产调度管理相关的人员。通过参数设置界面实现的核心系统控制参数变更，参数设置方案制定室和实施室负责人或指定代理人须参会。",2845
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""若数据下载用途是提供给第三方的，分行生产数据使用部门需起草签报，会签分行内控合规部门，报分管行领导审批通过后，作为数据下载申请的附件提交。签报内容、附件要求及第三方对数据要求紧急情况的处理流程参照7.2.2条款执行。分行内控合规部门对第三方要求提供数据相关文件的合规性进行审核。",1552
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""若数据下载用途是提供给第三方的，总行生产数据使用部门需起草签报，会签内控合规部门，报分管行领导审批同意后，作为数据下载申请的附件提交。签报至少包括下载原因、数据内容、用途、使用范围、使用期限、是否需要脱敏等详细内容。内控合规部门对第三方要求提供数据相关文件的合规性进行审核。生产数据使用部门需要求第三方提供以下文件，并作为签报附件：",1540
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.4.1信息技术部门负责生产运行的室应建立生产数据下载台账，科技开发部门负责系统应用维护的室要严格按照技术方案实施生产数据下载，下载方案实施人员、复核人员和生产数据使用人员应对已下载生产数据与申请数据的一致性负责，已下载生产数据进行压缩加密，加密规则要求最低不少于6位的数字、字母和特殊字符组成，并将已压缩的数据放置在移交专用机器上，删除操作机器上的临时数据。分行申请下载的数据，由科技开发部门负责系统应用维护的室实施下载，信息技术部门负责生产运行的室通过指定的移交专用机器发送给分行信息技术部门，由分行信息技术部门负责后续移交。",1566
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.3.1数据下载方案和脱敏方案由科技开发部门负责系统应用维护的室指定专人制定，方案制定人根据申请单编写数据下载和脱敏的具体操作脚本、详细处理方法（具体要求见《华夏银行生产数据敏感信息脱敏处理方法》（附件7）），下载生产数据如涉及敏感数据，应由数据使用部门和系统应用维护部门共同提出敏感数据脱敏方法。",1563
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.7.2.3为加强生产变更风险管理，对于具备测试条件（含性能测试）的变更，生产变更实施前，方案制定人、方案实施人等相关人员在准生产环境上进行严格、完整的模拟测试；不具备测试条件或分管变更受理室的部门负责人确认不需要测试的变更，需说明原因；纳入标准变更列表的变更，不需要进行测试。",2891
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。",2808
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.2生产数据非计划性修改由业务部门牵头组织，负责制定业务方案、参与技术方案的评审以及准生产环境中的测试，组织生产数据非计划性修改的实施，对数据修改的业务合规性、合法性、正确性，以及修改后的业务验证和应急业务处理负责；总行科技开发部门负责系统应用维护的室（分行信息技术部门）负责制定技术方案（包含数据修改操作步骤、应急回退操作步骤等），组织技术方案评审、修改前数据备份、依据技术方案实施数据修改操作和操作过程中的复核工作，对数据修改的可行性、操作正确性，以及修改后的技术验证和应急技术处理负责；信息技术部门负责生产运行的人员负责对数据修改进行统计。",1607
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）总行端数据修改技术方案由科技开发部门负责系统应用维护的室负责人、部门分管负责人，信息技术部门负责科技安全的室负责人等进行审核。审核通过后提交信息技术部门负责生产运行的室负责人审核，通过后若准生产环境具备验证条件的，应在准生产环境中运行修改脚本进行验证，并由申请人员验证修改的正确性，验证通过后，由负责生产运行的室负责人审核测试结果，并提交信息技术部门分管生产运行的负责人审批；如无法进行验证操作，应在审核流程中说明，并制定相应的应急预案后提交信息技术部门分管生产运行的负责人审批。",1628
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""标准变更实行准入准出机制。针对日常操作中经常出现，变更方案成熟，技术风险和业务风险均可控的常规变更（如网络端口配置、增加操作系统级用户等，但应用系统版本变更除外），可纳入标准变更管理。受理此类变更的室可向生产调度会提交经室负责人审核的《华夏银行信息系统标准变更申请表》（模板参见附件1），对标准变更申请进行评估，评估通过的申请列入标准变更列表，后续同类变更可按照标准变更流程执行。",2823
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）分行（含二级分行）申请对总行管理的系统进行生产数据非计划性修改，由支行分管副行长（业务范围如不涉及此项可缺省）、分行业务部门负责人、分行信息技术部门负责人、分行业务分管行领导审批，并连同相关材料提交总行业务部门，经总行业务部门分管领导审批同意后，提交总行信息技术部门。",1620
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""对于由于基础软件、产品自身限制等原因需要单独购买相应的厂商产品才能够进行恢复验证测试的信息系统，由应用维护人员、系统管理人员及厂商共同讨论确定备份数据恢复验证测试方案。",1509
214,"网络参数配置完成后，需退出系统重启机器生效。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""（1）运行环境问题，主要包括机房水电、空调、综合布线等基础设施方面的问题；交换机、路由器、防火墙、通讯线路等网络方面的问题；主机、存储、虚拟化平台等系统硬件方面的问题；操作系统、中间件、数据库等系统软件方面的问题；与系统运行相关的参数配置等方面的问题。",3103
214,"网络参数配置完成后，需退出系统重启机器生效。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""（4）涉及系统平台（含操作系统、数据库、中间件等）相关参数配置等方面的问题，由信息科技部门负责系统管理的室作为问题主责室牵头解决；涉及应用系统参数（含操作系统、数据库、中间件等与应用系统相关的参数）等方面的问题，由信息科技部门负责应用系统维护的室作为问题主责室牵头解决。",3135
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（5）支持集中备份信息系统的业务数据备份，由信息技术部门负责系统管理的室负责实施；由于基础软件、产品自身限制等原因不支持集中备份的信息系统，由科技开发部门负责系统应用维护的室负责实施。没有业务数据的系统，如视频会议系统、桌面管控管理系统等，无需进行业务数据备份。存放客户或银行内部账务数据的系统，包含总账系统以及向总账系统提供账务数据的系统，年末生产数据备份实行双份备份，一份本地保存，另一份同城异地保存，保存期限为永久保存。",1493
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""根据单个项目需求进行采购的，合同总金额在1000万元以下的，须经信息科技部门负责项目技术实施的室负责人审核；合同总金额在1000万元（含）以上，3000万元以下的，须经信息科技部门分管负责项目技术实施室的负责人审批；设备采购合同总金额在3000万元（含）以上的，须经负责项目技术实施的室所在部门负责人审批。",76
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十七条 总行设备的稳定运行验收由信息技术部门负责设备管理的室负责。设备完成现场验收，并经过合同规定的稳定运行期后，由负责设备管理的室组织设备归口管理室、负责项目技术实施的室（根据单个项目需求进行采购的设备稳定运行验收时参加）以及供货商人员等组成稳定运行验收工作组，进行设备稳定运行验收，并填写《华夏银行信息系统设备稳定运行验收单》（模板详见附件4）。设备稳定运行验收内容包括：",70
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十六条 总行设备的现场验收由信息技术部门负责设备管理的室负责。由负责设备管理的室组织设备归口管理室、负责项目技术实施的室（根据单个项目需求进行采购的设备现场验收时参加）以及供货商人员组成设备现场验收工作组，按照设备购置标准及合同要求，对设备进行现场验收，并填写《华夏银行信息系统设备现场验收单》（模板详见附件3）。设备现场验收内容包括：",65
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十五条 设备加电、装机完成并经过至少一周的持续稳定运行后，按照设备采购发起形式，设备归口管理室汇总多项目需求进行统一采购的设备，由设备归口管理室向负责设备管理的室提出设备现场验收申请，根据单个项目需求进行采购的设备，由负责项目技术实施的室向负责设备管理的室提出设备现场验收申请。",64
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十三条 总行设备到货验收由信息技术部门负责机房值班管理的室负责。负责机房值班管理的室组织设备归口管理室、负责项目技术实施的室（根据单个项目需求进行采购的设备到货验收时参加）以及供货商人员组成到货验收工作组，根据与供货商签订的设备采购合同及供货商提供的设备清单对设备的数量及型号进行验收，并填写《华夏银行信息系统设备到货验收单》（模板详见附件2）。",61
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""总行购置的设备，根据设备采购的发起形式不同，分别由信息科技部门各相关室进行验收。由设备归口管理室汇总多项目需求进行统一采购的设备，由负责设备管理的室、设备归口管理室和负责机房值班管理的室进行验收。根据单个项目需求进行采购的设备，由负责设备管理的室、设备归口管理室、负责项目技术实施的室和负责机房值班管理的室进行验收（具体流程详见附件1，分行可参照总行流程制定设备验收流程）。",60
175,"最后进行桌面管控软件的安装。具体情况请咨询当地银行科技部。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（5）支持集中备份信息系统的业务数据备份，由信息技术部门负责系统管理的室负责实施；由于基础软件、产品自身限制等原因不支持集中备份的信息系统，由科技开发部门负责系统应用维护的室负责实施。没有业务数据的系统，如视频会议系统、桌面管控管理系统等，无需进行业务数据备份。存放客户或银行内部账务数据的系统，包含总账系统以及向总账系统提供账务数据的系统，年末生产数据备份实行双份备份，一份本地保存，另一份同城异地保存，保存期限为永久保存。",1493
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责对与本部门相关的生产数据提出加密、备份需求；审核与本条线相关生产数据下载、非计划性修改等使用申请及业务方案的合法性和合规性；组织备份数据恢复业务验证测试等工作。",1474
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。",2814
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统服务级别为四、五级信息系统的备份数据恢复业务验证测试每年进行1次，其他服务级别的无需进行备份数据恢复业务验证测试。业务验证测试可以在灾备环境中进行，也可以将备份数据恢复到数据恢复环境，再将数据导入其它环境进行。",1507
240,"并按科技部提供的测试脚本进行相关业务测试。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""业务数据恢复验证测试的目的在于验证备份数据的有效性和可恢复性，具体分为备份数据恢复技术验证测试与业务验证测试，其中技术验证测试由信息技术部门负责系统管理的室负责组织方案制定与实施，业务验证测试由相关业务部门负责组织方案制定与实施。恢复验证测试方案应具有详细的操作步骤和数据恢复是否成功的验证方法与标准。",1505
91,"穿墙式设备，需把前屏幕（即客户交易使用屏幕）设置为主屏幕，后屏（TTU屏幕，管理员使用屏幕）设置为副屏并勾选为扩展显示。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.6.3对存储有已下载生产数据的计算机、存储介质等进行密码保护并授权使用。对于不能设置密码保护的存储介质等设备，应由已下载生产数据接收部门安排专人管理。",1577
16,"1.4.	清机和数据备份	3",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""1.4生产数据的备份方案实施、下载、非计划性修改等必须双人进行，一人操作，一人复核。",1460
162,"应用程序安装完成后会看到如下画面：",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行生产系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更审批要求如下：",2838
