scid,context,doc_name,doc_context,rcid,similarity
137,"安装过程需根据提示进行选择。",华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,""第八条 重点评价内容是对各评价项进行细化、提出评价期内必须达到的目标要求；评价标准是评价期内加、减分的依据，具体依据是根据总行印发的相关制度、各种文件要求、信息系统操作手册和流程手册等制定。"",3491,0.11320754716981132
219,"先执行03初始化EPP；初始化成功才能输入，如果失败则说明密码键盘硬件或者SP有问题。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行生产系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更审批要求如下："",2838,0.09523809523809523
176,"系统初始化和相关参数配置。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.04411764705882353
219,"先执行03初始化EPP；初始化成功才能输入，如果失败则说明密码键盘硬件或者SP有问题。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施完成后1个月内，由负责变更组织的室按照监管要求，向监管部门或其派出机构提交总结报告材料，内容包括但不限于：变更方案执行情况、效果，问题发现和处理情况，后续改进措施；如变更失败，应详细说明失败原因。"",2801,0.15625
176,"系统初始化和相关参数配置。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会由信息技术部门数据中心负责人或以上人员主持，参会人员包括信息科技部门负责科技安全、生产运行、系统管理、应急与灾备、网络管理、项目管理、质量与版本管理、测试、变更方案制定室、变更实施室负责人或指定代理人（指定代理人需熟悉本室业务）以及其它与生产调度管理相关的人员。通过参数设置界面实现的核心系统控制参数变更，参数设置方案制定室和实施室负责人或指定代理人须参会。"",2845,0.06382978723404255
176,"系统初始化和相关参数配置。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""生产调度会原则上每周召开一次，讨论本周变更安排。评估范围原则上包括标准变更和解决P3级（含）以上生产问题或由网络、系统、安全等运维人员主动发起，为解决系统潜在风险进行的常规变更。如果变更不属于标准变更，且不属于解决P3级及以上生产问题的常规变更，变更方案制订人，分管变更方案制定、变更实施的部门负责人及该系统风险总包负责人应参加生产调度会。如参会人员缺席，则与该缺席人员相关的变更不在当周的调度会上讨论，不安排当周实施变更。"",2846,0.05128205128205128
219,"先执行03初始化EPP；初始化成功才能输入，如果失败则说明密码键盘硬件或者SP有问题。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.05673758865248227
219,"先执行03初始化EPP；初始化成功才能输入，如果失败则说明密码键盘硬件或者SP有问题。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.06493506493506493
176,"系统初始化和相关参数配置。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）灾备环境应用系统版本变更、系统配置变更不需再进行单独审批，由负责生产环境变更实施的室负责实施，双活模式应用系统的变更应同步实施，非双活模式应用系统同城灾备环境的变更原则上安排在生产变更后的第一个周三，异地灾备环境变更原则上安排在每季度第一个月的第二周。灾备环境变更实施前，如生产环境需向灾备环境切换，切换前负责生产环境变更实施的室需进行追加变更。"",2853,0.0594059405940594
43,"PC主机配置：内存不能低于1G，建议用2G。XP系统需要SP3且正版XP系统。如有厂家使用任何盗版系统，自行负责，NCR公司不承担任何责任。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""（1）运行环境问题，主要包括机房水电、空调、综合布线等基础设施方面的问题；交换机、路由器、防火墙、通讯线路等网络方面的问题；主机、存储、虚拟化平台等系统硬件方面的问题；操作系统、中间件、数据库等系统软件方面的问题；与系统运行相关的参数配置等方面的问题。"",3103,0.08955223880597014
102,"1） 选择监视器1，并将前屏设置为主屏，并将分辨率调节至“1024*768像素”，（注意，东信设备的SP，厂商VDM有问题，暂只设置800X600即可）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（五）设备的完好率、利用率、闲置率、故障率等。"",143,0.3333333333333333
197,"需要技术人员必须配置的参数为以下参数：",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""5.2 技术和业务人员在系统使用、配置、维护及监控过程中发现的，如不解决可能会影响系统正常运行的情况应提出问题。"",3119,0.16216216216216217
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）重大变更实施方案正式发布后，原则上不允许修改。如需修改，应参照信息科技年度应用系统软硬件升级及演练计划管理流程的要求，变更提出室以书面形式说明变更内容、变更原因、变更影响分析和变更风险评估等，经室负责人、部门分管负责人签字同意，提请变更实施总指挥审批同意后，根据审批意见修订方案并重新发布。"",2779,0.07228915662650602
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。"",1503,0.1111111111111111
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""    重大变更实施前30个工作日，应用系统阶段版本等变更由信息科技部门负责项目管理的室根据需求计划确定变更范围，系统软硬件、网络和生产环境等变更由信息科技部门归口管理室组织确定变更范围，并将确定的变更范围进行发布。"",2758,0.12698412698412698
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）本细则所称系统环境和硬件变更是指生产机房、灾备机房基础设施变更、场地迁移，服务器、存储、安全设备等硬件的变更等。"",2741,0.15384615384615385
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更是指影响全辖或一家（含）以上分行系统服务、业务中断时间3小时（含）以上的重要信息系统以及支持其运行的基础设施变更，包括应用系统阶段版本变更、重大生产环境和硬件变更、网络及核心系统应用架构变更等；其他对我行重要业务运营及重要信息系统的可用性、完整性、安全性具有较大潜在影响的变更等。重大变更计划需经分管信息科技的行领导审批同意，并正式发布。"",2747,0.057692307692307696
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.05194805194805195
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.05673758865248227
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.4.4修改数据前要依据修改脚本对数据库表进行备份。修改数据所做的备份应至少保留一年。如发现脚本回退方案有缺陷，操作人可以暂时终止修改。"",1634,0.14634146341463414
177,"当系统重新启动后出现以上画面时，须切换到管理员状态。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（3）造成核心系统批处理出现异常，导致延迟1小时及以上3小时以内的事件；非核心系统批处理出现异常，且影响其他系统的事件；"",3340,0.15789473684210525
134,"安装应用软件",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.10256410256410256
177,"当系统重新启动后出现以上画面时，须切换到管理员状态。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（3）造成核心系统批处理出现异常，导致延迟3小时及以上但次日6点之前完成日结批处理的事件；"",3331,0.1875
134,"安装应用软件",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。"",1503,0.11764705882352941
133,"完成以上设置和各硬件模块都正常无故障后，方可进入下一步应用软件的安装。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""（1）运行环境问题，主要包括机房水电、空调、综合布线等基础设施方面的问题；交换机、路由器、防火墙、通讯线路等网络方面的问题；主机、存储、虚拟化平台等系统硬件方面的问题；操作系统、中间件、数据库等系统软件方面的问题；与系统运行相关的参数配置等方面的问题。"",3103,0.11940298507462686
126,"如果操作员显示屏出现闪烁状态，请调整操作员屏幕分辨率，以具体设备为准，调整到最佳状态即可。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""7.2.3若出现所分派的问题拒绝受理、解决时间超过要求时限以及对分派存在异议但未明确后续受理人等情况，分行问题经理报告分行信息技术部门负责人，由其负责协调解决。"",3159,0.11538461538461539
49,"可根据客户需求，对EJ，Trace等文件进行备份。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.2生产数据非计划性修改由业务部门牵头组织，负责制定业务方案、参与技术方案的评审以及准生产环境中的测试，组织生产数据非计划性修改的实施，对数据修改的业务合规性、合法性、正确性，以及修改后的业务验证和应急业务处理负责；总行科技开发部门负责系统应用维护的室（分行信息技术部门）负责制定技术方案（包含数据修改操作步骤、应急回退操作步骤等），组织技术方案评审、修改前数据备份、依据技术方案实施数据修改操作和操作过程中的复核工作，对数据修改的可行性、操作正确性，以及修改后的技术验证和应急技术处理负责；信息技术部门负责生产运行的人员负责对数据修改进行统计。"",1607,0.04225352112676056
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）灾备环境应用系统版本变更、系统配置变更不需再进行单独审批，由负责生产环境变更实施的室负责实施，双活模式应用系统的变更应同步实施，非双活模式应用系统同城灾备环境的变更原则上安排在生产变更后的第一个周三，异地灾备环境变更原则上安排在每季度第一个月的第二周。灾备环境变更实施前，如生产环境需向灾备环境切换，切换前负责生产环境变更实施的室需进行追加变更。"",2853,0.05660377358490566
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""与生产环境有直接关联的灾备环境硬件、系统软件及基础设施等变更（如数据复制同步等），要按照生产环境的变更管理要求执行。同城灾备环境实施由负责生产环境变更实施对应的室负责；异地灾备环境实施由负责应急与灾备管理的室和负责生产环境变更实施对应的室共同负责。"",2856,0.0759493670886076
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""与生产环境无直接关联的灾备环境硬件、系统软件及基础设施等变更，同城灾备环境实施由负责生产环境变更实施对应的室负责，异地灾备环境实施由负责应急与灾备管理的室负责。"",2857,0.10909090909090909
70,"触摸屏的驱动光盘 （可选，根据设备硬件配置确定是否需要进行安装）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）灾备环境硬件、系统软件及基础设施等变更不需再进行单独审批，在确认对生产环境无影响的前提下，可根据实际需求实施；同城灾备环境实施由负责生产环境变更实施的室负责；异地灾备环境实施由负责应急与灾备管理的室负责，负责生产环境变更实施的室提供技术支持。灾备环境变更实施前，如生产环境需向灾备环境切换，切换前需对灾备环境进行追加变更。"",2854,0.1188118811881188
7,"安装任何一台设备必须重新分区硬盘，建议分两个区即可，根据硬盘实际大小，C盘尽量足够大，如250G的硬盘，C盘可以分到200G，D盘分到50G,因为所有log都是保存在C盘。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行生产系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更审批要求如下："",2838,0.07142857142857142
7,"安装任何一台设备必须重新分区硬盘，建议分两个区即可，根据硬盘实际大小，C盘尽量足够大，如250G的硬盘，C盘可以分到200G，D盘分到50G,因为所有log都是保存在C盘。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）灾备环境硬件、系统软件及基础设施等变更不需再进行单独审批，在确认对生产环境无影响的前提下，可根据实际需求实施；同城灾备环境实施由负责生产环境变更实施的室负责；异地灾备环境实施由负责应急与灾备管理的室负责，负责生产环境变更实施的室提供技术支持。灾备环境变更实施前，如生产环境需向灾备环境切换，切换前需对灾备环境进行追加变更。"",2854,0.07920792079207921
126,"如果操作员显示屏出现闪烁状态，请调整操作员屏幕分辨率，以具体设备为准，调整到最佳状态即可。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""6.2.4若出现所分派的问题拒绝受理但未明确后续受理主责室、解决时间超过要求时限等情况时，总行问题经理负责上报给分管问题主责室的部门负责人，由其负责协调解决。"",3130,0.12
80,"机器加载必要的安装程序后，提示用户分区及格式化，请用上下箭头键选择磁盘分区,敲键盘回车键（Enter）选择。接着敲键盘L键确认在C盘安装，之后机器将删除C盘上的所有操作系统并进行格式化和自动安装。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统级备份由信息技术部门负责系统管理的室负责，基于AIX平台系统服务级别为三、四、五级的信息系统每年进行1次，保存期限为1年，备份方式主要采用磁带备份或备份软件集中备份；系统服务级别为一、二级以及非AIX平台的信息系统主要采用对基础软件安装介质进行刻盘保存与磁盘克隆的方式备份，不同平台不同基础软件、不同版本基于不同介质各备份2套。"",1487,0.0625
46,"CD2：自助服务终端跨平台应用软件安装光盘（以下简称“应用安装盘”）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更是指影响全辖或一家（含）以上分行系统服务、业务中断时间3小时（含）以上的重要信息系统以及支持其运行的基础设施变更，包括应用系统阶段版本变更、重大生产环境和硬件变更、网络及核心系统应用架构变更等；其他对我行重要业务运营及重要信息系统的可用性、完整性、安全性具有较大潜在影响的变更等。重大变更计划需经分管信息科技的行领导审批同意，并正式发布。"",2747,0.057692307692307696
7,"安装任何一台设备必须重新分区硬盘，建议分两个区即可，根据硬盘实际大小，C盘尽量足够大，如250G的硬盘，C盘可以分到200G，D盘分到50G,因为所有log都是保存在C盘。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行应用系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更需由分行信息技术部门负责人审批同意后方可实施。"",2907,0.06521739130434782
46,"CD2：自助服务终端跨平台应用软件安装光盘（以下简称“应用安装盘”）",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.03896103896103896
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第四十五条 总行信息技术部门负责设备管理的室（分行为设备管理岗）应定期组织对设备的使用和管理情况进行检查或抽查。"",137,0.15789473684210525
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（二）应依据申请报废设备的实际维保、运行、增值情况，评估设备可否进行修复、改装，并估算修复或改装费用。"",124,0.17647058823529413
177,"当系统重新启动后出现以上画面时，须切换到管理员状态。",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""6.3.3总行问题主责室是问题解决的牵头室，在解决问题的过程中，应将P2级及以上问题的受理、解决进展等情况及时上报部门分管负责人和问题涉及的关键系统风险总包负责人；若问题是分行提交，还应及时向分行问题经理通报问题处理情况。"",3142,0.08823529411764706
133,"完成以上设置和各硬件模块都正常无故障后，方可进入下一步应用软件的安装。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（8）预警类事件是指由监控系统、监控人员、维护人员发现的应用系统、操作系统、数据库、中间件、网络、硬件设备及基础设施等告警。"",3317,0.15
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第二十二条 设备领用时，固定资产实物管理部门对设备进行出库管理，在资源管理信息系统中录入使用机构、领用部门、放置地点、领用人、设备状态、设备用途、所属项目或应用系统等信息，打印固定资产标签并统一粘贴到设备明显位置，并与设备领用部门办理交接手续。"",85,0.09090909090909091
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十八条 符合下列情形之一的设备，总、分行相关部门均可根据使用情况提出报废申请，并填写《华夏银行信息系统设备报废审批表》（模板详见附件6），提交信息技术部门进行报废技术鉴定。"",114,0.16666666666666666
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十二条 设备借用前，信息技术部门须将存贮介质内涉及的数据信息按照生产数据管理的有关要求进行处理并彻底清除，确保数据安全。设备借用单位将设备归还信息技术部门后，总行信息技术部门设备归口管理室（分行为信息技术部门）对所借设备的外观、性能及配件等情况进行现场检查，登记《华夏银行信息系统设备借用单》。"",104,0.07142857142857142
133,"完成以上设置和各硬件模块都正常无故障后，方可进入下一步应用软件的安装。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（1）系统故障类事件是指由于软硬件故障等导致或可能导致信息系统对外服务中断或服务异常的各类事件，主要包括应用系统、操作系统、中间件、数据库、硬件设备等方面的故障导致的事件。"",3310,0.23076923076923078
126,"如果操作员显示屏出现闪烁状态，请调整操作员屏幕分辨率，以具体设备为准，调整到最佳状态即可。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""二线支持人员接收到B级普通事件后，应第一时间赶赴现场或其他指定地点，对事件进行分析和处置，根据事件处置情况与相关应用系统、操作系统、中间件、数据库、网络、基础设施、安全、需求等其他二线支持人员电话联系，共同对事件进行分析和处置；如10分钟之内无法通过电话指导解决，上述相关人员应立即到现场或安排有处置能力的人到现场解决。"",3365,0.06666666666666667
126,"如果操作员显示屏出现闪烁状态，请调整操作员屏幕分辨率，以具体设备为准，调整到最佳状态即可。",华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,""（1）C级普通事件（Ⅶ级）：服务台受理C级普通事件后，第一时间进行分析，对无法处置的事件及时上报事件经理，并分派给应用系统、操作系统、中间件、数据库、网络、基础设施、安全、需求等相应的二线支持人员；二线支持人员在C级普通事件处置时限内及时处置。服务台负责跟踪事件处置进展，如在规定处置时限内未及时解决，服务台要上报事件经理，由事件经理通知受理人所在室负责人督促事件尽快解决。"",3363,0.0594059405940594
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",附件：1.华夏银行总行信息系统设备验收流程.doc,""二、于设备加电安装稳定运行1周后凭《计算机设备安装情况报告表》联系项目负责人及设备管理室进行设备现场验收。"",295,0.17142857142857143
96,"  6、安装完成后请设置为隐藏任务栏，光标如果能隐藏的请设置为隐藏。",附件：7.华夏银行生产数据敏感信息脱敏处理方法.doc,"" 客户地址：统一设置为“测试数据专用地址如需使用请单独设置”。"",2580,0.2727272727272727
96,"  6、安装完成后请设置为隐藏任务栏，光标如果能隐藏的请设置为隐藏。",附件：7.华夏银行生产数据敏感信息脱敏处理方法.doc,"" 余额：其他字段脱敏后，余额字段不单独做脱敏处理。如证件号码或账户名称未作脱敏处理，则余额字段应设置为0。"",2577,0.16666666666666666
239,"如果各项功能都正常，请网点工作人员加钞，并给工作人员培训各项功能和使用注意事项。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重大变更实施前10个工作日，负责变更组织的室组织实施业务培训；如变更涉及村镇银行，按属地分行负责村镇银行日常管理的要求，属地分行负责组织对村镇银行人员的培训。"",2782,0.1568627450980392
239,"如果各项功能都正常，请网点工作人员加钞，并给工作人员培训各项功能和使用注意事项。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更管理包括变更范围确定，变更方案制定、风险评估、报备、方案评审和发布，业务培训、公告、操作手册评审、实施及后评价等工作。"",2754,0.15384615384615385
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）本细则所称系统配置变更是指与生产环境、灾备环境相关的系统容量变更和系统配置参数变更，包括但不限于数据库空间变更、存储空间变更；非业务前台界面维护的应用系统参数变更；操作系统、中间件、数据库等参数变更、漏洞和补丁修补以及版本变更；信息科技部门通过参数设置界面实现的参数变更等。"",2740,0.07692307692307693
167,"注：对于NCR的6631/6636/6674需在安装完应用后进行钞箱配置，具体操作如下，",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（5）本细则所称生产数据非计划性修改是指由于系统缺陷、操作错误、数据移植错误等原因造成的生产数据错误，但应用系统未提供相应修复功能且需要通过操作系统命令或数据库命令等特殊手段对生产数据直接进行后台修改的操作。"",2743,0.09523809523809523
160,"C:其他设备一般只自动重启2次。D:关于提示的安装时间30分钟左右，具体安装时间根据各设备硬件配置而定，",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""（三）对于通过报废技术鉴定的设备，信息技术部门设备归口管理室须将存贮介质内涉及的数据信息按照生产数据管理的有关要求进行处理并彻底清除后，提交固定资产实物管理部门，依据固定资产相关管理制度进行报废处置。"",125,0.1016949152542373
239,"如果各项功能都正常，请网点工作人员加钞，并给工作人员培训各项功能和使用注意事项。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施前4周和1周，应用系统阶段版本等变更由科技开发部门分管负责人或以上人员牵头，负责项目管理的室组织完成风险评估；不涉及应用系统版本变化的操作系统、数据库、中间件、硬件升级，网络变更，生产机房、灾备机房基础设施和环境改造、场地迁移等由信息技术部门分管负责人或以上人员牵头，负责科技安全的室组织完成风险评估。评估内容包括系统功能缺陷、客户信息泄露、业务中断、交易缓慢或其他因素造成的操作风险、法律风险和声誉风险等。"",2770,0.05084745762711865
239,"如果各项功能都正常，请网点工作人员加钞，并给工作人员培训各项功能和使用注意事项。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重要信息系统基本信息：包括系统名称、业务功能，操作系统、数据库、中间件情况，应用架构、技术架构、数据架构，生产主机备份方案、数据备份方案，运行管理部门和维护支持人员及联系方式，是否已具备灾备环境等。"",2762,0.10714285714285714
160,"C:其他设备一般只自动重启2次。D:关于提示的安装时间30分钟左右，具体安装时间根据各设备硬件配置而定，",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第三十一条 分行向总行信息技术部门或其他分行信息技术部门借用设备时，借用设备的分行需填写《华夏银行信息系统设备借用单》（模板详见附件5），注明借用单位，借用设备名称、型号，借用用途，借用时间，借用人姓名等。经借用部门分管行领导批准，提交总行信息技术部门负责人和办公室负责人（分行为分管信息科技的行领导）审批同意后，信息技术部门设备归口管理室（分行为信息技术部门）将所借设备交接给设备借用分行使用，并报本级行计划财务部门备案。"",101,0.05357142857142857
87,"安装完XP系统后进行杀毒软件的安装，并在杀毒软件中添加白名单。（具体情况咨询杀毒软件方或者银行方面）",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）生产数据非计划性修改如涉及以下特殊情况，对总行管理的系统进行生产数据非计划性修改，由总行经办业务部门起草签报，会签内控合规部门、操作风险管理部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交总行信息技术部门负责生产运行的室。对分行管理的系统进行生产数据非计划性修改，由分行经办业务部门起草签报，会签分行内控合规部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交分行信息技术部门。签报至少包括修改原因、修改内容及外部影响等详细内容。"",1613,0.0425531914893617
