系统,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第八条总行信息技术部门负责设备管理的室负责设备固定资产管理组织验收盘点报废技术鉴定等负责系统管理机房基础设施管理网络管理科技安全管理的室分别是计算机主机和外围设备机房基础设施设备网络设备和安全设备的归口管理室负责设备的日常管理和维护并参与设备的验收负责商务管理的室负责设备商务合同管理,54
技术,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第八条总行信息技术部门负责设备管理的室负责设备固定资产管理组织验收盘点报废技术鉴定等负责系统管理机房基础设施管理网络管理科技安全管理的室分别是计算机主机和外围设备机房基础设施设备网络设备和安全设备的归口管理室负责设备的日常管理和维护并参与设备的验收负责商务管理的室负责设备商务合同管理,54
信息,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第八条总行信息技术部门负责设备管理的室负责设备固定资产管理组织验收盘点报废技术鉴定等负责系统管理机房基础设施管理网络管理科技安全管理的室分别是计算机主机和外围设备机房基础设施设备网络设备和安全设备的归口管理室负责设备的日常管理和维护并参与设备的验收负责商务管理的室负责设备商务合同管理,54
系统,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第十三条总行设备到货验收由信息技术部门负责机房值班管理的室负责负责机房值班管理的室组织设备归口管理室负责项目技术实施的室根据单个项目需求进行采购的设备到货验收时参加以及供货商人员组成到货验收工作组根据与供货商签订的设备采购合同及供货商提供的设备清单对设备的数量及型号进行验收并填写华夏银行信息系统设备到货验收单模板详见附件,61
技术,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第十三条总行设备到货验收由信息技术部门负责机房值班管理的室负责负责机房值班管理的室组织设备归口管理室负责项目技术实施的室根据单个项目需求进行采购的设备到货验收时参加以及供货商人员组成到货验收工作组根据与供货商签订的设备采购合同及供货商提供的设备清单对设备的数量及型号进行验收并填写华夏银行信息系统设备到货验收单模板详见附件,61
信息,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第十三条总行设备到货验收由信息技术部门负责机房值班管理的室负责负责机房值班管理的室组织设备归口管理室负责项目技术实施的室根据单个项目需求进行采购的设备到货验收时参加以及供货商人员组成到货验收工作组根据与供货商签订的设备采购合同及供货商提供的设备清单对设备的数量及型号进行验收并填写华夏银行信息系统设备到货验收单模板详见附件,61
系统,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第十六条总行设备的现场验收由信息技术部门负责设备管理的室负责由负责设备管理的室组织设备归口管理室负责项目技术实施的室根据单个项目需求进行采购的设备现场验收时参加以及供货商人员组成设备现场验收工作组按照设备购置标准及合同要求对设备进行现场验收并填写华夏银行信息系统设备现场验收单模板详见附件设备现场验收内容包括,65
技术,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第十六条总行设备的现场验收由信息技术部门负责设备管理的室负责由负责设备管理的室组织设备归口管理室负责项目技术实施的室根据单个项目需求进行采购的设备现场验收时参加以及供货商人员组成设备现场验收工作组按照设备购置标准及合同要求对设备进行现场验收并填写华夏银行信息系统设备现场验收单模板详见附件设备现场验收内容包括,65
信息,此模版适用于信息系统升级含切换或上线期间的技术操作软件系统,68,华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,第十六条总行设备的现场验收由信息技术部门负责设备管理的室负责由负责设备管理的室组织设备归口管理室负责项目技术实施的室根据单个项目需求进行采购的设备现场验收时参加以及供货商人员组成设备现场验收工作组按照设备购置标准及合同要求对设备进行现场验收并填写华夏银行信息系统设备现场验收单模板详见附件设备现场验收内容包括,65
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,230,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
主机,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,230,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
内容,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,230,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,230,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第六条分行信息系统业务操作与信息科技管理评价指标设置基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理七个评价领域各评价领域重点包括以下内容,3482
以下,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,230,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第六条分行信息系统业务操作与信息科技管理评价指标设置基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理七个评价领域各评价领域重点包括以下内容,3482
内容,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,230,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第六条分行信息系统业务操作与信息科技管理评价指标设置基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理七个评价领域各评价领域重点包括以下内容,3482
计划,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行提交版本发布的变更方案应包括但不限于以下内容变更计划开始时间和结束时间实施步骤操作分时计划含变更中各单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前的备份测试报告验证方案等如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2808
时间,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行提交版本发布的变更方案应包括但不限于以下内容变更计划开始时间和结束时间实施步骤操作分时计划含变更中各单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前的备份测试报告验证方案等如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2808
执行,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行提交版本发布的变更方案应包括但不限于以下内容变更计划开始时间和结束时间实施步骤操作分时计划含变更中各单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前的备份测试报告验证方案等如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2808
负责,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行提交版本发布的变更方案应包括但不限于以下内容变更计划开始时间和结束时间实施步骤操作分时计划含变更中各单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前的备份测试报告验证方案等如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2808
计划,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,方案制定人负责组织制定变更方案变更方案应包括变更计划开始时间和结束时间实施步骤操作分时计划含变更中相关单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前备份验证方案等与业务相关的变更还需提交测试报告如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2814
时间,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,方案制定人负责组织制定变更方案变更方案应包括变更计划开始时间和结束时间实施步骤操作分时计划含变更中相关单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前备份验证方案等与业务相关的变更还需提交测试报告如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2814
负责,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,方案制定人负责组织制定变更方案变更方案应包括变更计划开始时间和结束时间实施步骤操作分时计划含变更中相关单位需要配合和确认的工作变更回退方案含回退时间点和完成回退的时间变更风险评估变更影响范围是否会引起服务中断及服务中断时间工作量估算变更应急预案变更前备份验证方案等与业务相关的变更还需提交测试报告如变更系统包含多个节点变更方案要包括每个节点的操作对于有同城异地灾备部署的系统变更方案要包括同城异地灾备环境的变更操作方案制定人对变更方案的正确性和完整性负责,2814
计划,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,生产调度会负责对计划实施的标准变更和解决级及以上生产问题常规变更的工作量变更对日结批处理进度的影响变更之间是否有时间依赖关系变更对灾备环境的影响等内容进行评估最大可能的规避变更风险,2724
时间,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,生产调度会负责对计划实施的标准变更和解决级及以上生产问题常规变更的工作量变更对日结批处理进度的影响变更之间是否有时间依赖关系变更对灾备环境的影响等内容进行评估最大可能的规避变更风险,2724
负责,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,生产调度会负责对计划实施的标准变更和解决级及以上生产问题常规变更的工作量变更对日结批处理进度的影响变更之间是否有时间依赖关系变更对灾备环境的影响等内容进行评估最大可能的规避变更风险,2724
应用,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第二条本办法所称信息系统业务操作是指信息系统用户操作应用功能完成相关业务处理的动作信息系统用户包括柜面人员和业务管理人员统称业务人员,3476
操作,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第二条本办法所称信息系统业务操作是指信息系统用户操作应用功能完成相关业务处理的动作信息系统用户包括柜面人员和业务管理人员统称业务人员,3476
系统,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第二条本办法所称信息系统业务操作是指信息系统用户操作应用功能完成相关业务处理的动作信息系统用户包括柜面人员和业务管理人员统称业务人员,3476
系统,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
网络,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
环境,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,总行问题主责人负责制定问题解决方案经所在室负责人审核同意后在规定时限内牵头解决问题问题解决方案包括但不限于以下内容问题解决步骤及分时计划问题解决人员及分工问题解决过程对业务及系统的影响评估等问题在未得到彻底解决前不允许进行流转与退回,3140
以下,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,总行问题主责人负责制定问题解决方案经所在室负责人审核同意后在规定时限内牵头解决问题问题解决方案包括但不限于以下内容问题解决步骤及分时计划问题解决人员及分工问题解决过程对业务及系统的影响评估等问题在未得到彻底解决前不允许进行流转与退回,3140
内容,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,总行问题主责人负责制定问题解决方案经所在室负责人审核同意后在规定时限内牵头解决问题问题解决方案包括但不限于以下内容问题解决步骤及分时计划问题解决人员及分工问题解决过程对业务及系统的影响评估等问题在未得到彻底解决前不允许进行流转与退回,3140
系统,回退需根据上线指挥指令进行回退时点遵照上线指挥的指令应避免在业务时间回退只回退应用参数配置不回退业务数据本次升级未对系统现存表的结构现存系统参数配置做变更数据库方面无需回退新增配置对原有业务无影响也无需回退,216,华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件含操作系统补丁程序数据库通讯软件开发工具软件应用软件及应用软件和数据库的环境参数库表等软件和数据的光盘磁带软盘等介质应用软件和银行业务信息属机密档案应严格采取保密措施存放并建立登记簿详细记录各介质出入库情况,1520
业务,回退需根据上线指挥指令进行回退时点遵照上线指挥的指令应避免在业务时间回退只回退应用参数配置不回退业务数据本次升级未对系统现存表的结构现存系统参数配置做变更数据库方面无需回退新增配置对原有业务无影响也无需回退,216,华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件含操作系统补丁程序数据库通讯软件开发工具软件应用软件及应用软件和数据库的环境参数库表等软件和数据的光盘磁带软盘等介质应用软件和银行业务信息属机密档案应严格采取保密措施存放并建立登记簿详细记录各介质出入库情况,1520
参数,回退需根据上线指挥指令进行回退时点遵照上线指挥的指令应避免在业务时间回退只回退应用参数配置不回退业务数据本次升级未对系统现存表的结构现存系统参数配置做变更数据库方面无需回退新增配置对原有业务无影响也无需回退,216,华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件含操作系统补丁程序数据库通讯软件开发工具软件应用软件及应用软件和数据库的环境参数库表等软件和数据的光盘磁带软盘等介质应用软件和银行业务信息属机密档案应严格采取保密措施存放并建立登记簿详细记录各介质出入库情况,1520
系统,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,生产调度会由信息技术部门数据中心负责人或以上人员主持参会人员包括信息科技部门负责科技安全生产运行系统管理应急与灾备网络管理项目管理质量与版本管理测试变更方案制定室变更实施室负责人或指定代理人指定代理人需熟悉本室业务以及其它与生产调度管理相关的人员通过参数设置界面实现的核心系统控制参数变更参数设置方案制定室和实施室负责人或指定代理人须参会,2845
设置,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,生产调度会由信息技术部门数据中心负责人或以上人员主持参会人员包括信息科技部门负责科技安全生产运行系统管理应急与灾备网络管理项目管理质量与版本管理测试变更方案制定室变更实施室负责人或指定代理人指定代理人需熟悉本室业务以及其它与生产调度管理相关的人员通过参数设置界面实现的核心系统控制参数变更参数设置方案制定室和实施室负责人或指定代理人须参会,2845
参数,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,生产调度会由信息技术部门数据中心负责人或以上人员主持参会人员包括信息科技部门负责科技安全生产运行系统管理应急与灾备网络管理项目管理质量与版本管理测试变更方案制定室变更实施室负责人或指定代理人指定代理人需熟悉本室业务以及其它与生产调度管理相关的人员通过参数设置界面实现的核心系统控制参数变更参数设置方案制定室和实施室负责人或指定代理人须参会,2845
时间,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,实施过程中出现执行结果与预期结果不一致执行时间滞后于预估时间变更实施引发非预期的生产事件执行过程中断等情况时实施人应立即向值班经理和所在室负责人报告值班经理向部门分管负责人或变更总指挥涉及的关键系统风险总包负责人报告部门分管负责人或变更总指挥负责组织采取应急措施,2878
执行,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,实施过程中出现执行结果与预期结果不一致执行时间滞后于预估时间变更实施引发非预期的生产事件执行过程中断等情况时实施人应立即向值班经理和所在室负责人报告值班经理向部门分管负责人或变更总指挥涉及的关键系统风险总包负责人报告部门分管负责人或变更总指挥负责组织采取应急措施,2878
负责,计划执行时间月日由西安分行负责,213,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,实施过程中出现执行结果与预期结果不一致执行时间滞后于预估时间变更实施引发非预期的生产事件执行过程中断等情况时实施人应立即向值班经理和所在室负责人报告值班经理向部门分管负责人或变更总指挥涉及的关键系统风险总包负责人报告部门分管负责人或变更总指挥负责组织采取应急措施,2878
分行,分行可以通过端进行查询,163,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第三条本办法所称信息系统业务操作与信息科技管理评价是对分行信息科技基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理等方面进行的全面评价通过设立评价指标客观真实地反映分行信息科技管理现状对分行信息科技管理做出分类评价,3477
进行,分行可以通过端进行查询,163,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第三条本办法所称信息系统业务操作与信息科技管理评价是对分行信息科技基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理等方面进行的全面评价通过设立评价指标客观真实地反映分行信息科技管理现状对分行信息科技管理做出分类评价,3477
通过,分行可以通过端进行查询,163,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第三条本办法所称信息系统业务操作与信息科技管理评价是对分行信息科技基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理等方面进行的全面评价通过设立评价指标客观真实地反映分行信息科技管理现状对分行信息科技管理做出分类评价,3477
用户,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,未影响用户使用但需处置的事件如不影响金融交易或账务的咨询或服务请求系统监控告警等,3346
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,未影响用户使用但需处置的事件如不影响金融交易或账务的咨询或服务请求系统监控告警等,3346
使用,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,未影响用户使用但需处置的事件如不影响金融交易或账务的咨询或服务请求系统监控告警等,3346
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,事件报告人为事件发起人报告事件时应包含但不限于以下内容事件发生时间及持续时间事件对业务的影响范围及程度受事件影响的系统及现象事件报告人所在部门或单位及联系方式等,3356
以下,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,事件报告人为事件发起人报告事件时应包含但不限于以下内容事件发生时间及持续时间事件对业务的影响范围及程度受事件影响的系统及现象事件报告人所在部门或单位及联系方式等,3356
内容,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,事件报告人为事件发起人报告事件时应包含但不限于以下内容事件发生时间及持续时间事件对业务的影响范围及程度受事件影响的系统及现象事件报告人所在部门或单位及联系方式等,3356
系统,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,本细则所称系统配置变更是指与生产环境灾备环境相关的系统容量变更和系统配置参数变更包括但不限于数据库空间变更存储空间变更非业务前台界面维护的应用系统参数变更操作系统中间件数据库等参数变更漏洞和补丁修补以及版本变更信息科技部门通过参数设置界面实现的参数变更等,2740
设置,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,本细则所称系统配置变更是指与生产环境灾备环境相关的系统容量变更和系统配置参数变更包括但不限于数据库空间变更存储空间变更非业务前台界面维护的应用系统参数变更操作系统中间件数据库等参数变更漏洞和补丁修补以及版本变更信息科技部门通过参数设置界面实现的参数变更等,2740
数据库,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,本细则所称系统配置变更是指与生产环境灾备环境相关的系统容量变更和系统配置参数变更包括但不限于数据库空间变更存储空间变更非业务前台界面维护的应用系统参数变更操作系统中间件数据库等参数变更漏洞和补丁修补以及版本变更信息科技部门通过参数设置界面实现的参数变更等,2740
参数,无更新数据库表结构和初始化新增系统参数设置,191,华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,本细则所称系统配置变更是指与生产环境灾备环境相关的系统容量变更和系统配置参数变更包括但不限于数据库空间变更存储空间变更非业务前台界面维护的应用系统参数变更操作系统中间件数据库等参数变更漏洞和补丁修补以及版本变更信息科技部门通过参数设置界面实现的参数变更等,2740
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第六条分行信息系统业务操作与信息科技管理评价指标设置基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理七个评价领域各评价领域重点包括以下内容,3482
以下,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第六条分行信息系统业务操作与信息科技管理评价指标设置基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理七个评价领域各评价领域重点包括以下内容,3482
内容,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,第六条分行信息系统业务操作与信息科技管理评价指标设置基础设施管理系统运维管理信息系统业务操作管理信息安全管理项目管理组织管理信息科技综合管理七个评价领域各评价领域重点包括以下内容,3482
系统,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
主机,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
内容,使用用户登录公积金系统主机执行命令如果输出以下内容启动成功,205,华银制〔2014〕332号__华夏银行分行信息系统业务操作与信息科技管理评价办法.doc,一基础设施管理重点包括机房环境设施网络管理主机系统与数据库管理设备管理等内容,3483
应用,本次升级总行无程序升级只需要加入相关应用配置文件即可,137,华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,涉及系统平台含操作系统数据库中间件等相关参数配置等方面的问题由信息科技部门负责系统管理的室作为问题主责室牵头解决涉及应用系统参数含操作系统数据库中间件等与应用系统相关的参数等方面的问题由信息科技部门负责应用系统维护的室作为问题主责室牵头解决,3135
相关,本次升级总行无程序升级只需要加入相关应用配置文件即可,137,华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,涉及系统平台含操作系统数据库中间件等相关参数配置等方面的问题由信息科技部门负责系统管理的室作为问题主责室牵头解决涉及应用系统参数含操作系统数据库中间件等与应用系统相关的参数等方面的问题由信息科技部门负责应用系统维护的室作为问题主责室牵头解决,3135
配置,本次升级总行无程序升级只需要加入相关应用配置文件即可,137,华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,涉及系统平台含操作系统数据库中间件等相关参数配置等方面的问题由信息科技部门负责系统管理的室作为问题主责室牵头解决涉及应用系统参数含操作系统数据库中间件等与应用系统相关的参数等方面的问题由信息科技部门负责应用系统维护的室作为问题主责室牵头解决,3135
应用,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,二线支持人员负责处置服务台分派的事件总分行信息科技部门负责应用系统操作系统中间件数据库网络基础设施安全需求灾备等工作的人员作为二线支持人员必要时还可请外部专家协助处置事件二线支持人员主要职责为,3284
系统,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,二线支持人员负责处置服务台分派的事件总分行信息科技部门负责应用系统操作系统中间件数据库网络基础设施安全需求灾备等工作的人员作为二线支持人员必要时还可请外部专家协助处置事件二线支持人员主要职责为,3284
网络,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,二线支持人员负责处置服务台分派的事件总分行信息科技部门负责应用系统操作系统中间件数据库网络基础设施安全需求灾备等工作的人员作为二线支持人员必要时还可请外部专家协助处置事件二线支持人员主要职责为,3284
应用,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,级普通事件级服务台受理级普通事件后第一时间进行分析对无法处置的事件及时上报事件经理并分派给应用系统操作系统中间件数据库网络基础设施安全需求等相应的二线支持人员二线支持人员在级普通事件处置时限内及时处置服务台负责跟踪事件处置进展如在规定处置时限内未及时解决服务台要上报事件经理由事件经理通知受理人所在室负责人督促事件尽快解决,3363
系统,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,级普通事件级服务台受理级普通事件后第一时间进行分析对无法处置的事件及时上报事件经理并分派给应用系统操作系统中间件数据库网络基础设施安全需求等相应的二线支持人员二线支持人员在级普通事件处置时限内及时处置服务台负责跟踪事件处置进展如在规定处置时限内未及时解决服务台要上报事件经理由事件经理通知受理人所在室负责人督促事件尽快解决,3363
网络,检查公积金系统网络环境保证操作终端登录公积金系统应用主备机后台正常,159,华银制〔2014〕314号__华夏银行信息系统事件管理实施细则.doc,级普通事件级服务台受理级普通事件后第一时间进行分析对无法处置的事件及时上报事件经理并分派给应用系统操作系统中间件数据库网络基础设施安全需求等相应的二线支持人员二线支持人员在级普通事件处置时限内及时处置服务台负责跟踪事件处置进展如在规定处置时限内未及时解决服务台要上报事件经理由事件经理通知受理人所在室负责人督促事件尽快解决,3363
